customer_id,monthly_income,income_variance,bill_payment_delay_avg,missed_payments_6m,spending_ratio,savings_rate,employment_duration_months,account_age_months,risk_score,risk_band,financial_resilience_score,payment_discipline_score,income_stability_index
29d82e6c075750f0d2c1e113a72a5d4782dc58605dd19876fddaa74e67ebd5e8,20000-30000,0.204,4.32,1,1.0,0.34,136,60-120,0.1,Low,42.6,68.4,79.60000000000001
50b842e8a4607707f0b0221b4757b209ac7bb07d8a7551abc7a105801963d4dd,30000-40000,0.156,0.47,1,0.0,0.4,299,60-120,0.0,Low,53.1,87.65,84.39999999999999
4fe06283c5e48185842e30dcfee25e8c60be9745a7c0e626b05cd2a254139f51,40000-50000,0.141,1.81,0,0.0,0.4,173,60-120,0.0,Low,60.4,90.95,85.9
c9878de1a00c8e6fa3b8dd565e853e4700b7c4c3fe6b8158e9f373dbc238f330,20000-30000,0.118,1.46,0,1.0,0.0,215,0-60,0.05,Low,18.2,92.7,88.2
7159a8ce8ce66194d7de2c6ec608ce477e3faa1e385c15352aef8ac858c44b86,30000-40000,0.07,2.14,1,0.0,0.4,20,0-60,0.11,Low,51.3,79.3,93.0
be42118413d4d4e6aaf94cee1be75078dbb3de60bda126fbb20dadea8e7bfc8e,20000-30000,0.17,22.01,6,0.0,0.4,62,0-60,0.98,High,35.3,0.0,83.0
66053dc0e968362252738bd14f529302e7960bafe38b4775cfa498b5a52e8e97,30000-40000,0.145,4.0,0,0.0,0.4,90,120-180,0.0,Low,58.9,80.0,85.5
71d43de12ad1828a1edc6f07e1fb951bcb45279c47588201ef027388cc3db86c,40000-50000,0.388,2.0,0,1.0,0.0,29,60-120,0.21,Low,18.8,90.0,61.2
cb0e7c77b1098fd695246057e87572a1d5c3a266a9446b4fd6528502d29d1c75,30000-40000,0.245,5.67,3,1.0,0.22,70,60-120,0.47,Medium,26.2,41.650000000000006,75.5
6ebbb483aa5a2489636bf6a8d0a7a41729ad5e4ad727e9e10b39727866eb39c0,30000-40000,0.172,0.53,0,1.0,0.09,280,60-120,0.0,Low,29.6,97.35,82.80000000000001
24a82b7bd63e0cf17966e44091d61feb7f9fa150c1e64f5eac98390805a0b758,10000-20000,0.253,0.1,3,1.0,0.0,42,120-180,0.53,Medium,7.1,69.5,74.7
1503e2115db284d2083ded5cca0aa7b91671b8ffc40ec72ee03248e090316d89,30000-40000,0.099,0.57,0,1.0,0.4,111,0-60,0.0,Low,52.6,97.15,90.1
a40d2353b2d26a033ea797219ce7ec8b79bdd81cbeb2dcd2646bbaf8df8a7a30,30000-40000,0.205,1.26,0,1.0,0.18,76,120-180,0.06,Low,35.0,93.7,79.5
2fb2de66ce88f429cc57c2d60e9fe08712e46a7b9a18b79b22a4ce589c7f8e93,40000-50000,0.269,2.39,0,0.0,0.4,68,60-120,0.0,Low,60.1,88.05,73.1
1c1a0d38362a913f7a7c457adcb9253e15d3e94187450dc98b03cfaf6e3652e4,20000-30000,0.221,2.97,0,0.0,0.4,170,60-120,0.0,Low,56.5,85.15,77.9
54fcf4240b65b6804ce6c055c80bb50200f70323b5d4fe31c9397b567ac6a893,30000-40000,0.191,7.13,1,1.0,0.03,264,0-60,0.19,Low,18.700000000000003,54.35,80.89999999999999
87c67fda8d32800ef8557e08c327e3a333b8d56c886a3d1eeccd98a8a8ca7cb4,30000-40000,0.398,2.84,0,1.0,0.06,276,60-120,0.0,Low,25.7,85.8,60.2
6d4fa8085bafc84accdbe6ec9147fb34ac4d83993ef6021e76769abddfeda885,40000-50000,0.358,2.64,0,1.0,0.4,239,60-120,0.0,Low,52.6,86.8,64.2
d79bbc513a2555c96725d80abc7fd77a8d4e1362ad1fec83e1fa533f48fc4305,20000-30000,0.268,0.17,3,1.0,0.4,217,120-180,0.18,Low,40.0,69.15,73.2
d7c695b4b259398957b6fa937687372b038dcd007e9111f9db1693289cd5d9af,30000-40000,0.249,0.12,0,1.0,0.34,288,60-120,0.0,Low,45.1,99.4,75.1
232dc54287cd1bf4c5afaffb37732bed714edb0edbe47bf6cee86e7c9be6a85e,30000-40000,0.267,2.67,1,0.0,0.4,151,60-120,0.0,Low,57.0,76.65,73.3
66ff8bed790ff48eebb2f4ef95b4dea9d602495e288e880e137b1e5bb87d87f3,30000-40000,0.12,1.5,1,0.0,0.4,109,0-60,0.03,Low,51.3,82.5,88.0
461526dab4fe3da06d23a0c2a78f8e14ebe33de98c88808f918d3c04f472aa81,20000-30000,0.188,5.38,2,0.0,0.4,143,60-120,0.17,Low,47.9,53.1,81.2
57aa7fe4f0c87147ea8b18cc1acb59d0f3e303308bd51d1d072ab4c56178719d,30000-40000,0.064,0.41,0,0.0,0.4,78,60-120,0.0,Low,55.0,97.95,93.6
43bc901e0c44729b329c42b136f792803c95fd1a7ad62a49c33f596812689ead,30000-40000,0.216,0.08,1,1.0,0.04,11,60-120,0.29,Low,19.8,89.6,78.4
9f7e431d343c45234521585f28e45e23439ecfb80c4a86a82f50e9e4b72f6b30,20000-30000,0.24,1.91,2,1.0,0.4,198,60-120,0.09,Low,46.4,70.45,76.0
341d3b1e409ca8b960e0de52179cd68e0c09a102a8914618aeacc393a1567ea4,30000-40000,0.13,0.72,2,0.0,0.4,297,0-60,0.0,Low,48.5,76.4,87.0
49f7f9dc93d480f9dbb0d0b8d77087e89518d22749abdadf413cb7cfd4b0da3c,20000-30000,0.387,0.2,2,1.0,0.3,282,0-60,0.06,Low,36.0,79.0,61.3
b1fe9c74663178bd736fd5e2646d235d6dd103b58ca0e4eb6c1a4579822e37df,40000-50000,0.368,4.95,0,1.0,0.03,120,60-120,0.16,Low,21.8,75.25,63.2
7fe71ae8724fd6b6c31ef0d1507dca622a2b1e383a262e1378e64530bfc21369,10000-20000,0.303,0.42,3,0.0,0.4,292,60-120,0.1,Low,43.3,67.9,69.7
ed71e13ac9d8de41cc29f7eb9011ef8c9fa9c188ad0c9ffd3fb8111a60c33593,20000-30000,0.237,2.98,0,0.0,0.4,63,60-120,0.0,Low,59.2,85.1,76.3
5c06ef9914ba8aeefb7a131fde5d326063d798b3794085c71e9fb9651377f7d3,30000-40000,0.354,1.24,0,1.0,0.36,53,180-240,0.0,Low,50.3,93.8,64.60000000000001
719f592226db972a82d0fa8b48b8b847f1e90580765f61122eb67ee435a92625,40000-50000,0.096,0.47,2,1.0,0.04,54,60-120,0.37,Medium,17.0,77.65,90.4
cf048d742ab20ff0f9fcabdb5e50f34710922b7a824f96ed9da6605a8be03250,20000-30000,0.327,1.74,0,1.0,0.27,124,180-240,0.0,Low,41.3,91.3,67.30000000000001
afe04a5c5c686465cc96cb334156048038179201e672d17186ab22c080c6660f,20000-30000,0.094,3.99,0,1.0,0.01,169,120-180,0.11,Low,22.0,80.05,90.6
bb5ca5e32cdff58f315f8263192421e21e413952b04d21270503506650290126,40000-50000,0.328,1.81,1,1.0,0.0,10,180-240,0.35,Medium,13.9,80.95,67.19999999999999
fb0f2bd0c099dc2f9693db9ddf7824289dedfa7f406e31d401cb223ea29cf20a,10000-20000,0.147,3.8,1,1.0,0.01,47,120-180,0.32,Low,18.6,71.0,85.3
4924b5705277d42db858ce4d0d6107a873c74f31109fa6e4407b43e2ae434ff7,10000-20000,0.357,0.51,1,1.0,0.17,247,120-180,0.03,Low,31.1,87.45,64.3
e9656be2b3ac56fb61e565525b0d37fc4976912fc1efadd4daa2828bd2407cfd,30000-40000,0.38,5.78,2,1.0,0.34,286,0-60,0.12,Low,38.3,51.1,62.0
f090002c18bb90edbfcebfceb5df1893eb4faccdf68bbff004e44c17364032e8,20000-30000,0.102,0.68,1,0.0,0.4,109,120-180,0.0,Low,56.1,86.6,89.8
da216cc3e449108f8377ff133f917645d5a87d3e89fc63266862f97d234bd028,20000-30000,0.212,3.46,2,1.0,0.0,29,60-120,0.49,Medium,9.299999999999995,62.7,78.8
e347c0c3aa90696c2ac3d0fb9aea616a3c1dae213b54998784c42fe8c25c28ec,30000-40000,0.393,3.31,0,1.0,0.36,195,60-120,0.0,Low,49.7,83.45,60.7
e645c99fc2974e4a71ff3b5a1322b44d9eb0eabb68485f8ae9fdfd366bcec38a,30000-40000,0.219,8.2,1,0.0,0.4,64,120-180,0.15,Low,53.400000000000006,49.0,78.10000000000001
3d2d5cfd40e229822a493de36d56172cdda5a9d30e857ae8931d5e6567bf1266,20000-30000,0.352,1.84,0,1.0,0.21,64,0-60,0.08,Low,35.6,90.8,64.8
e3177ddf987277fdd500fec24cd2247b9fdeb234bf7d230ade465b3e47911626,10000-20000,0.256,0.22,1,1.0,0.4,284,0-60,0.0,Low,50.1,88.9,74.4
13e0ef485bc91023ff1cef6bcb31ac5e1453e349460b3a596f68420b9fbd9617,30000-40000,0.181,0.06,3,1.0,0.29,123,0-60,0.33,Low,29.4,69.7,81.89999999999999
5527539ccb1fde6cf563ecc483b41358ce0a941114cfa60582de5c38b208ffa3,30000-40000,0.15,4.82,1,1.0,0.23,282,120-180,0.04,Low,34.4,65.9,85.0
15507f7d772a73309817e7e77bcd5d659747949c11db05fd69b40ca5bbd6deb2,20000-30000,0.121,1.94,2,1.0,0.38,41,180-240,0.25,Low,41.2,70.3,87.9
5b8d02699b877777c64b3b8537f92995b0ea7db992b903feab140dad7f24b795,40000-50000,0.317,5.35,1,1.0,0.02,279,0-60,0.15,Low,17.900000000000002,63.25,68.30000000000001
814cb80c7415fca8d5b243a2b9a0228a3769d2d60bd02ba252b9b66e89b9a5c8,20000-30000,0.185,0.78,2,1.0,0.4,96,180-240,0.15,Low,46.7,76.1,81.5
2e9aba0953dc2a900c120e820528bdd6df8f5fc8c445e79a488094b9831bdb8a,10000-20000,0.229,1.33,1,1.0,0.28,117,120-180,0.09,Low,40.2,83.35,77.10000000000001
15d31d73367bf12d3d1f60108b3ec170b3d261fbb15d820fa552ea5261c66b64,20000-30000,0.222,0.1,0,1.0,0.26,178,120-180,0.0,Low,41.1,99.5,77.8
9844a252da86e0e673e35a1d3a0b22fa594c0dc7bc8a1458dd1059737c1ee12e,20000-30000,0.252,10.62,5,1.0,0.23,123,120-180,0.75,High,16.6,0.0,74.8
7484d1c7a22d13359dc31836cfd201bd7566ce09bde982b30f392efdc3e1a760,30000-40000,0.353,4.15,1,1.0,0.0,15,180-240,0.36,Medium,18.1,69.25,64.7
2fd61c55db3af650d223137fca97d2e794594c909f0e886d77b2e859de7c6ebb,20000-30000,0.393,10.73,2,1.0,0.38,165,0-60,0.27,Low,42.4,26.349999999999994,60.7
b2918fd3b6989a3d0837748ffb6482a39117fa29a35bf9cad43d568cdffb9bb3,30000-40000,0.193,0.91,1,1.0,0.16,277,180-240,0.02,Low,29.4,85.45,80.69999999999999
a7443299247153b84108fee4c5057c0a86d41ca34f1e5f747afa22afa6e879d9,10000-20000,0.34,3.5,1,0.0,0.4,178,120-180,0.0,Low,53.400000000000006,72.5,65.99999999999999
64143e7f484e2181bee6e026e3578eb4a5f0558044bba7f557689fc4d8765e0e,40000-50000,0.318,4.07,0,1.0,0.01,175,120-180,0.12,Low,19.0,79.65,68.19999999999999
852214dd3d2f948e1f54878f8f172f6d8e09209d61f7acf6b1a60e8b14319f82,20000-30000,0.251,1.24,0,1.0,0.4,277,60-120,0.0,Low,51.7,93.8,74.9
6fa427f144910a7c14305fa1c6f1c1fe1130491c5b114842ed70394eacbdee4d,40000-50000,0.385,7.39,1,1.0,0.13,66,0-60,0.31,Low,26.1,53.05,61.5
edb5a19474ccd1949fc040a8e80d5b0fb9a07f66d9bff8ca1be1376e06258ab8,30000-40000,0.12,7.65,1,0.0,0.4,103,120-180,0.09,Low,56.4,51.75,88.0
4dd591219adf953fae4426c2e084a922150cfa4994100526fa3bc7a8e59f99e5,30000-40000,0.088,5.28,3,0.0,0.4,68,180-240,0.36,Medium,44.2,43.6,91.2
47e9d79ff585155a66d92796cc5356e393443a44a4724de740e663ea3a3e3b96,30000-40000,0.349,5.03,1,1.0,0.32,47,0-60,0.2,Low,41.3,64.85,65.10000000000001
d4791531014e5d9e01aa7b410ad804398e26de4dfcc24b9b4a6cd69e0b9a2f3e,30000-40000,0.204,0.98,2,1.0,0.07,89,180-240,0.36,Medium,15.5,75.1,79.60000000000001
e41b5936b3f252641f70b1b04de66b27c89de11a2d69c7ad7d5a549bff6b2558,30000-40000,0.346,1.23,0,1.0,0.24,69,60-120,0.03,Low,40.4,93.85,65.4
a339a8a51b6ae76f8c130fd6c91e11659841e89f09110f568047106ef09b45ea,40000-50000,0.363,12.61,3,1.0,0.0,261,0-60,0.54,Medium,6.799999999999999,6.950000000000003,63.7
422f82d4ece34afd2426e4b6db085c6c2a1a2bf05f294b1703d3cca90e5628b4,30000-40000,0.072,0.02,0,1.0,0.31,207,120-180,0.0,Low,44.8,99.9,92.8
2b2fef906a9adaae3f5263a11fdcc33caced1d4059f0f05a205f52d67cc8b025,30000-40000,0.359,4.78,2,1.0,0.36,180,120-180,0.19,Low,39.3,56.1,64.1
fd4c0326879443776de96ac75e9e5dd0266d7b45f9a59d4848b14a1f96bc2eb8,20000-30000,0.207,3.72,2,0.0,0.4,282,120-180,0.02,Low,50.0,61.400000000000006,79.3
1915e6ab5438e404ba43efdc36539ca3ffd4696cac063de763d097c343ee3296,40000-50000,0.229,3.06,0,1.0,0.11,19,60-120,0.19,Low,27.3,84.7,77.10000000000001
e7c6fe625265bfe9d25f943dc034517a3709c5b2698392ff69e3af1c190169fa,20000-30000,0.269,15.45,3,0.0,0.4,298,60-120,0.32,Low,43.0,0.0,73.1
f8d3842b206edde503b1af36c1d1d56fce5f42d299f029e301e67207e6d173b2,40000-50000,0.374,1.45,0,1.0,0.01,204,0-60,0.05,Low,19.9,92.75,62.6
fa76de7e88a64b7a42321574d2c3c777d78a481543db14f96bb532f5eeb69243,20000-30000,0.057,0.95,3,1.0,0.0,174,120-180,0.43,Medium,7.1,65.25,94.3
a26041c8e9e4211bb135a3b0c3017b4ab318df5fd5d139fa847d24d65d160e00,10000-20000,0.217,0.25,0,1.0,0.03,264,120-180,0.0,Low,20.0,98.75,78.3
89e174306b66a2cc75da5864d4794b46ac87f9233c8e82bd2b6c4cbf3be765b5,30000-40000,0.291,2.02,0,1.0,0.35,196,0-60,0.0,Low,45.9,89.9,70.9
9bc6229f5b7a2e1cab3fd043441273df0fb90329e938b27fdd1a04bfca27f99a,20000-30000,0.303,1.06,2,1.0,0.16,151,60-120,0.25,Low,24.8,74.7,69.7
7d0d6310ccbcc55ce8e0c3f34e8aff47e1809aed96be5711cdaee5f83240a80f,30000-40000,0.292,1.46,3,1.0,0.01,37,120-180,0.53,Medium,10.9,62.7,70.8
474e0846a613f63bf8c67fb35691ed3ff5e87e6086d09d5b34bce0ce66b403e0,20000-30000,0.097,4.47,2,0.0,0.4,31,0-60,0.24,Low,50.0,57.650000000000006,90.3
71a1adf7f1e8eb3632a63a3b34970dc48841ebb484a182a230f3b0c267bd64e7,20000-30000,0.155,7.6,2,1.0,0.23,265,0-60,0.22,Low,30.1,42.0,84.5
8008620476c1a29ad6b8a3c09f2ff3602e0d35afaf3591490d6a222f20548de0,10000-20000,0.176,0.59,1,0.0,0.4,223,60-120,0.0,Low,56.1,87.05,82.4
97ffcc490d34c140526f27cfab76c74459ac99930edd0ebd2c33369d284c27a9,20000-30000,0.332,1.7,1,1.0,0.22,55,0-60,0.17,Low,36.0,81.5,66.8
3f8310a61cd7085a701012299be9a090764dad45698ae26f86da51ca019a3d8a,10000-20000,0.148,7.23,2,0.0,0.4,281,180-240,0.08,Low,49.400000000000006,43.85,85.2
5b026ffe1e64b0f2a1ed8594e259e6c9e50b7b66f84ae490a62ea6604c174003,10000-20000,0.124,0.17,0,0.0,0.4,78,120-180,0.0,Low,56.5,99.15,87.6
e3a6129067ba8dcec84be417008e76c1121fb5e959fca2e1fa3c5299a394e15b,30000-40000,0.385,0.38,2,1.0,0.4,178,120-180,0.1,Low,44.3,78.1,61.5
9c6bbe96d19cdf920e8087474131962c03769cd277264a518c660936fa636336,30000-40000,0.053,0.4,0,1.0,0.4,12,120-180,0.01,Low,50.5,98.0,94.7
4fef4bd2649b6a2dbbab02352d188cf23e05f020f2b06f7276ba46ce9d1e945c,30000-40000,0.399,3.61,1,1.0,0.23,119,120-180,0.17,Low,33.5,71.95,60.1
81e3f6d8be0116579de51873b87b4c16f18728fc668064509603567a3bb4c7ce,20000-30000,0.287,0.56,1,0.0,0.4,282,120-180,0.0,Low,55.2,87.2,71.30000000000001
0efb16a048f6bc7855090f99dc2d2b8303de6aee5cbc6f268639ed1e65f4fce2,20000-30000,0.34,12.74,3,1.0,0.32,220,0-60,0.41,Medium,33.0,6.299999999999997,65.99999999999999
b6df7c13ab5a5a3aecf81f5aa68f0282d13147cd33b44950bfbdda367a51f4b1,20000-30000,0.153,1.64,0,0.0,0.4,177,120-180,0.0,Low,56.5,91.8,84.7
83d323b9a6055f9a2ff15da34e92aee96d9d6abfb837d886e28d578d3ae78fd7,10000-20000,0.055,1.58,1,1.0,0.28,236,0-60,0.02,Low,37.2,82.1,94.5
c7ef72aaa49bdc4369ab51ac5af6b0c9a7a102a55472a45700385a98e9769efd,40000-50000,0.308,1.0,1,1.0,0.19,254,0-60,0.03,Low,31.2,85.0,69.19999999999999
12a219a5b56b2e5bf4a1972942a1ce9a9f1088aa9ef0fb8194463bebdd71cd19,30000-40000,0.342,2.36,0,1.0,0.31,297,60-120,0.0,Low,43.0,88.2,65.8
a442afa767eb59e5c4d220c82b48017d04f538dcfe16f7f7c3647b03f3a7c5e9,20000-30000,0.309,3.85,0,1.0,0.15,8,180-240,0.18,Low,30.8,80.75,69.10000000000001
56ab557d4ab4c26eee07969d6995885b6611e2596092bdfed1471a19dda18730,30000-40000,0.1,3.48,1,1.0,0.4,23,180-240,0.15,Low,48.900000000000006,72.6,90.0
d72e123baeab8ab38b6f70cf20abc3f0ad81254c94ac35021ff7785c526d9f51,30000-40000,0.314,5.0,1,1.0,0.08,75,120-180,0.29,Low,22.7,65.0,68.6
eb3d0ffab6b654bc138a04b48e10cd3593c3d51886d3ff1baccf7b1e004bfafb,10000-20000,0.319,3.1,0,1.0,0.4,38,0-60,0.02,Low,50.5,84.5,68.10000000000001
bb61eef530f4c301adb8e897ab9b1e3e0201650fa89f2ac7f6ec747f15cafb39,20000-30000,0.28,7.99,2,1.0,0.28,235,0-60,0.22,Low,35.300000000000004,40.05,72.0
e7ff7bc4d80ef7c50971436568565a04fd9750df82a05179beb6e37face855c4,20000-30000,0.318,6.11,2,1.0,0.11,218,120-180,0.28,Low,22.9,49.45,68.19999999999999
35cc55acaba4c71d31a747115f93eacbdb046196522a33540c17f2819c841ff5,20000-30000,0.346,5.28,2,0.0,0.4,208,60-120,0.09,Low,52.7,53.6,65.4
83a1bcbae608a577d374877b2173f8ef907a2377fff41bf15df19f7408fc7743,20000-30000,0.265,0.19,2,1.0,0.14,46,120-180,0.33,Low,24.4,79.05,73.5
2874fa3ee96a724ba2983351a1cf9213af71979b98a43822c0184483e7d23190,40000-50000,0.081,0.02,1,1.0,0.24,93,60-120,0.13,Low,34.3,89.9,91.9
49a80fe49718e99a5af9bb9ec99db9ad4d41a14d09372a9a0ef43fb6bf6be97d,30000-40000,0.221,0.74,2,1.0,0.4,95,60-120,0.16,Low,45.5,76.3,77.9
5400bd2e343902baa8194d9ae455c53b9651e95d707809687d23b0e711cfc8e3,20000-30000,0.077,2.6,0,0.0,0.4,85,180-240,0.0,Low,58.9,87.0,92.3
0125d9764c6bd5acd6f179429d047c1deb1d9333a0cd581b1954cdf31567cb72,30000-40000,0.193,1.57,0,0.0,0.4,284,180-240,0.0,Low,58.9,92.15,80.69999999999999
ca13b5e84f62d326555c5f1a16835fc133085f35f5708414f5913a54f43ce365,40000-50000,0.192,1.53,0,1.0,0.0,23,120-180,0.21,Low,18.8,92.35,80.80000000000001
839fd281a83611a9706218e8fc3057eb7f73691a38da40adcf488556bb0a35b4,30000-40000,0.073,5.11,1,1.0,0.1,230,180-240,0.15,Low,25.5,64.45,92.7
c95a22ab9f7b8f316be0f329258941b58d4fba1c10793f8fdc8189217e80a590,30000-40000,0.172,6.46,1,0.0,0.4,132,0-60,0.07,Low,54.0,57.7,82.80000000000001
cacfbeabecd49f41b4165bddfc96def0c8c709255e9f5a659ef4794199378063,20000-30000,0.089,5.86,1,1.0,0.4,177,180-240,0.06,Low,48.3,60.7,91.1
0771a76d4142267dbbe1cc40de17d09ab0594ef13dfc1ef55c734a7bf7229d25,30000-40000,0.333,1.38,1,1.0,0.25,110,180-240,0.13,Low,35.4,83.1,66.7
b1fae6c10b678416321e8e600200813afeac4269f058d522315b4ab8e0f45ed9,30000-40000,0.382,4.59,0,1.0,0.05,285,120-180,0.01,Low,23.4,77.05,61.8
748ea048b4a2e2b07bc4f16ff8e29728e03ae4a6e3c936c21726a375d89c7d73,30000-40000,0.075,0.75,1,0.0,0.4,73,120-180,0.02,Low,56.1,86.25,92.5
4540a8e6363a58a75a181df7170accb4658af83a22f5499d990ebde7d15993fe,30000-40000,0.384,0.83,0,0.0,0.4,52,120-180,0.0,Low,55.3,95.85,61.6
ceb0dee22015d3f3e76e71ad8c32e93bab6dd5d182c286d2e5c375f7f14da318,30000-40000,0.233,0.65,0,1.0,0.04,97,60-120,0.12,Low,21.7,96.75,76.7
2bb60f04d90ae8e54419ca7f77d2cc0ffc022a0c6218b851de4aefd6afe3411a,20000-30000,0.155,1.16,2,0.0,0.4,281,180-240,0.0,Low,52.7,74.2,84.5
8edb554d18e556067d3337804cc03bae9fd615b6f36fd2cc27618eaa17e937bb,40000-50000,0.077,1.34,1,0.0,0.4,134,60-120,0.0,Low,52.2,83.3,92.3
b3c4ceebe916d4ea42d335e1011b24876adb333d065563bbce37d9796ebc1a71,30000-40000,0.225,5.56,3,1.0,0.01,278,0-60,0.42,Medium,6.399999999999999,42.2,77.5
342a7d190a440ced63f6989a57d80e939c1d5c62e5c23aa24ef0a3208c445cfa,40000-50000,0.328,0.46,0,1.0,0.25,15,120-180,0.08,Low,38.8,97.7,67.19999999999999
48809f8903df6d5cc2eb629e8ba61ce5eea795cf2f7cdc1b2621bed1af49bc9f,20000-30000,0.297,4.63,0,1.0,0.4,5,0-60,0.05,Low,54.7,76.85,70.30000000000001
49b17a6dc464486a50f686b3c3e77657eded2e707729f0a002a1315a7e3f81f7,40000-50000,0.068,1.77,1,0.0,0.4,226,180-240,0.0,Low,55.5,81.15,93.2
1140547e84177615ddcfbd33d1b4bd1bbf0c55f5867cd6838c9ddbfc585e1e09,30000-40000,0.076,0.81,3,0.0,0.4,177,120-180,0.17,Low,48.4,65.95,92.4
483bcbe187804c76bc36b29abfb278ef8e6676d32d2438e81d02f72331e92fc8,20000-30000,0.191,2.01,4,0.0,0.4,92,180-240,0.41,Medium,39.0,49.95,80.89999999999999
a6111ba7e9419b4a7ebbaae1b4b163c1b5d6a0e62f8e10d5aa9cea87907f5891,20000-30000,0.153,0.99,0,1.0,0.02,243,180-240,0.01,Low,20.7,95.05,84.7
4cded07273baaecdb5f349d8b0bd2069e518b9baa7c8a34830904b5b1531f564,20000-30000,0.131,2.41,1,1.0,0.4,37,0-60,0.13,Low,47.1,77.95,86.9
711a6ea12d1fac871599acbca3c8999c1b067da8565aec00b88d5212ca762e72,30000-40000,0.148,1.56,2,1.0,0.25,16,0-60,0.35,Medium,28.1,72.2,85.2
c3ce3fd6c756196701c40d8032fd609b6bf6bbe2b470debd62c4c82829e23f19,30000-40000,0.331,0.66,1,1.0,0.0,197,180-240,0.17,Low,15.1,86.7,66.9
0c965c16d64e9e26e3b9b3dad31eadc5fe4f77909aed30aae6b322c11c3768b4,20000-30000,0.375,0.48,0,1.0,0.27,215,180-240,0.0,Low,44.6,97.6,62.5
b673807315aaf3bde5440d54e4f99cb4a22edfb46e9b9f16d24ab10c4b5a8faf,20000-30000,0.192,2.34,0,0.0,0.4,5,120-180,0.0,Low,56.5,88.3,80.80000000000001
ace2b726ba3e50441df627530b86773d8c8bce6d677191dbd711050f84294e9b,40000-50000,0.367,8.93,4,1.0,0.38,181,60-120,0.49,Medium,31.700000000000003,15.35,63.3
3014c765ebe5233cf64f85fa9fafdbf2f931dc17e1180aa5a5a281d2a992fa57,40000-50000,0.163,1.19,2,1.0,0.01,42,60-120,0.43,Medium,11.6,74.05,83.7
fdfdaf0a42e1529c3efdc4d4cec48770ac827e6c1497d7736e9c210303f19ec6,30000-40000,0.217,4.07,0,1.0,0.08,166,180-240,0.09,Low,25.8,79.65,78.3
d3583c4a80ac3fd6457525911737a01e4338d83173ae432cef09a5a04ad7b7c5,30000-40000,0.129,2.84,0,0.0,0.4,237,0-60,0.0,Low,59.5,85.8,87.1
74efa44e81a0df163b7896634da823297e0a8e89f6806d56087af2538f7dc16e,30000-40000,0.274,9.04,3,1.0,0.09,259,120-180,0.42,Medium,17.0,24.800000000000004,72.6
c177c67f882517d5c8baab964167dd463fe08ef8622fc4864c4f70886ae17670,30000-40000,0.393,6.82,1,1.0,0.33,118,60-120,0.18,Low,39.7,55.900000000000006,60.7
3304000825b311e84694fed06ad3df00daa6357a1fb340225e5d75e192c78759,20000-30000,0.261,2.76,1,1.0,0.0,54,0-60,0.32,Low,15.1,76.2,73.9
9dd3aedfe98fecbae7d9cfb1a7e18a9f141a379b8219238addca7bca99839bc9,20000-30000,0.175,3.08,0,0.0,0.4,144,180-240,0.0,Low,58.0,84.6,82.5
4b98e94b1810e86b54f9f589d5d5adeaf9b138d3ea5326f13e24f68b8f7be1b9,10000-20000,0.277,7.74,2,1.0,0.21,88,0-60,0.37,Medium,30.6,41.3,72.3
2e82ea0d453a698a0abcf3f91a834adf179207c15e2ef5e8947d45959c398287,30000-40000,0.093,1.26,1,1.0,0.0,48,0-60,0.3,Low,16.0,83.7,90.7
1837c0fede4ae52f13e725add16ac89358b8b8fecdef7880c52808bdfb3bc03f,30000-40000,0.361,1.51,1,1.0,0.4,240,120-180,0.0,Low,47.1,82.45,63.9
8240591ef3c75676d3febda5d4d6b050e845b29711b9c89a3e1960e1a1e15c91,20000-30000,0.226,0.03,1,1.0,0.3,12,180-240,0.16,Low,40.3,89.85,77.4
9690611406d36778f38cf25ea19d6e16e14d6fabe3720e1c12b9280d5e729a7e,40000-50000,0.207,5.32,1,0.0,0.4,154,180-240,0.02,Low,55.2,63.400000000000006,79.3
da7a1feafa895bb3743c280880e79ca1ed44495c9a2138659e20daeb4b82a73a,10000-20000,0.255,5.29,2,1.0,0.4,63,0-60,0.25,Low,46.4,53.55,74.5
de6f55248f371a01005271147577195a1f3cbb55973f7179f0c9850981844078,10000-20000,0.269,0.37,2,1.0,0.37,20,180-240,0.23,Low,43.7,78.15,73.1
188c20ab89910c8f5bb6b2fb824859c11e153d48561a7df9267ea26a6ad3b651,30000-40000,0.075,2.04,0,1.0,0.0,88,60-120,0.17,Low,18.2,89.8,92.5
8367a24834be7fc5c9afc914256878fff10dca985e58fe5f93906a9fc719f359,30000-40000,0.289,2.15,3,1.0,0.4,139,180-240,0.26,Low,42.1,59.25,71.10000000000001
f4b48ba75071b55a03f937a3a0ea6153afc8cfd4e05372c973ebffffe3214c3e,40000-50000,0.135,0.34,1,1.0,0.31,232,60-120,0.0,Low,41.4,88.3,86.5
c1240590bbaa10a0b16c44cb3ac11f9b0b1ef96b098dbaafb8c09e239701f96b,20000-30000,0.3,13.79,4,1.0,0.2,130,0-60,0.69,High,18.8,0.0,70.0
f56fe3792cc2b21c9004c4982dc70a4bb1b772411a7b7256dd17d77d02aae983,30000-40000,0.338,0.89,0,0.0,0.4,106,180-240,0.0,Low,57.1,95.55,66.19999999999999
dccaf4d00d0ea7ee07d7d2a15a413e252891f4a70aadb1cbd1d11b40ce215276,20000-30000,0.331,0.25,0,1.0,0.37,188,0-60,0.0,Low,47.8,98.75,66.9
